id,genre
954357,4
954360,4
954363,2
954366,4
955124,3
955210,1
955726,4
955731,4
955753,3
956104,3
957133,2
957136,2
957145,2
957733,0
957736,0
958551,5
958556,1
958560,1
958563,4
959074,4
959323,5
959326,2
959330,5
959334,4
959736,2
959740,3
959917,4
959920,4
959923,4
959926,4
959930,4
959934,0
959937,4
960234,2
960237,2
960242,2
960875,2
960878,4
961320,3
961323,0
961350,2
961353,2
961438,3
961441,1
961444,4
961448,4
961449,1
961665,5
961912,0
961915,0
961951,4
961953,3
961956,3
962231,0
962409,5
962412,5
962472,4
962575,1
962578,1
962581,1
962584,1
962998,4
963001,3
963004,2
963007,1
963072,4
963782,5
963786,1
963807,1
963810,2
963937,2
963940,0
964085,1
964088,4
964091,3
964094,2
964218,0
964453,0
964466,0
964726,0
964937,0
964951,0
965109,0
965112,5
965181,4
965502,5
965830,0
967765,1
968025,0
968295,3
968299,2
968302,1
968450,1
968464,4
968781,0
968959,0
969109,5
969735,3
969747,0
969960,3
970037,2
970040,3
970334,0
970354,0
970480,0
970541,2
970546,2
970746,2
970760,0
971022,4
971059,5
971622,4
971915,5
971918,5
972277,3
972280,5
972283,3
973041,5
973363,4
973814,4
973824,0
973827,0
973925,5
974046,3
974621,2
974625,3
974647,1
974650,0
974653,1
974656,2
974949,0
974962,0
975876,1
975969,4
976126,2
976129,2
976132,2
976142,2
976150,2
976180,4
976183,5
976186,1
976482,5
976485,4
976488,3
976491,4
976494,4
976497,3
976500,4
977012,4
977050,3
977053,2
977056,2
977111,5
977114,5
977117,5
977193,1
977238,0
977495,0
977588,3
977591,3
977698,0
978462,5
978531,5
978534,5
978537,5
978540,5
978543,5
978795,1
978798,4
978801,4
978804,4
978911,0
978979,5
978982,4
979226,3
979339,2
979348,4
979356,1
979359,5
979362,4
979365,5
979418,4
979423,5
979495,5
979577,0
979766,4
979803,4
979859,2
980070,4
980073,5
980076,4
980079,5
980458,2
980461,2
980624,4
980631,4
980655,1
980658,4
980661,1
980756,4
980810,0
980839,5
980857,2
980869,1
980876,2
981734,2
981835,2
981995,0
982661,5
982664,5
982667,5
982670,5
982678,5
982682,5
982687,5
982692,5
982706,5
982709,5
982717,1
982718,2
982721,3
982724,3
982727,2
982730,3
982896,3
983034,1
983037,4
983040,2
983044,5
983051,4
983071,4
983074,5
983077,4
983214,4
983217,4
983220,4
983224,4
983417,4
983420,1
984860,5
986132,5
986137,4
986140,4
987277,4
987291,1
987294,2
987806,0
987809,3
988122,0
988125,4
988371,1
988374,1
988725,3
988746,3
988780,4
988832,4
988854,3
988875,3
988889,3
988912,3
988927,2
989070,4
989091,1
989794,2
990204,3
990207,3
990210,1
990219,0
990901,3
991006,0
991080,0
991445,1
991448,2
991489,4
991773,4
992032,0
992066,5
992709,1
992712,1
992715,1
992771,2
992775,2
992778,2
992781,3
992882,5
992885,4
992889,4
993080,0
993117,4
993121,4
993124,3
993127,4
993407,4
993552,0
993772,2
993775,3
993912,1
994052,3
994082,5
994088,1
994385,1
994388,3
994391,3
994394,3
994397,3
994440,0
994443,0
994446,4
994449,1
994474,1
994477,1
994480,2
994483,1
994612,2
994930,4
994933,5
995256,2
995261,2
996137,3
996147,2
996152,3
996157,2
996158,3
996161,2
996164,2
996167,3
996468,4
996485,5
996745,5
996773,2
997132,5
997137,1
997149,5
997816,3
997868,2
997876,3
997880,4
997905,3
998113,1
998370,4
998373,5
998376,4
998446,0
998449,3
998452,4
998494,1
998638,1
998908,4
998911,4
998914,4
999077,2
999082,0
999564,4
999573,1
999835,4
999840,5
999850,4
1000237,3
1000240,4
1000243,4
1000809,4
1000812,4
1001206,3
1001209,3
1001232,1
1001388,0
1001917,2
1001921,0
1001927,2
1002092,4
1002538,0
1002598,2
1002824,0
1003011,3
1003015,3
1003200,0
1003204,0
1003689,0
1003692,0
1003982,1
1003985,2
1003988,4
1004225,0
1004326,5
1004572,2
1004829,2
1004834,2
1004875,2
1004878,2
1004980,5
1005516,4
1005586,3
1005838,5
1005841,0
1005844,1
1005864,5
1005867,5
1005870,5
1005873,5
1005914,1
1005917,5
1006330,4
1006382,1
1006549,0
1006550,4
1006725,0
1006728,0
1006731,0
1008247,5
1008262,4
1010808,2
1010811,3
1010889,5
1012430,4
1012434,4
1012697,4
1012702,4
1012953,5
1012961,2
1013001,2
1013004,2
1013007,3
1013853,0
1013857,3
1013860,2
1014166,1
1014240,0
1014243,0
1014310,1
1014317,5
1014320,0
1014415,1
1014418,5
1014678,0
1014715,5
1014721,4
1014724,5
1014860,2
1014867,2
1014873,1
1014879,2
1014882,2
1014885,3
1014948,1
1015088,0
1015093,0
1015099,1
1015198,0
1015201,3
1015303,2
1015307,3
1015310,3
1015313,3
1015316,3
1015579,0
1015590,2
1015593,2
1015596,2
1015705,4
1015710,1
1015714,1
1015717,4
1015746,1
1015750,1
1015762,3
1015765,3
1015777,5
1015780,5
1015783,5
1015786,5
1015789,5
1015793,0
1015814,4
1015817,5
1015820,4
1016097,1
1016126,4
1016129,5
1016168,3
1016171,0
1016174,3
1016251,0
1016256,0
1016259,0
1016639,0
1016646,0
1016736,2
1016739,2
1017190,2
1017193,4
1017262,2
1017265,1
1017392,4
1017395,4
1017398,4
1017550,5
1017553,5
1017556,5
1017726,2
1017729,2
1017925,1
1017977,4
1017980,2
1018033,1
1018054,5
1018061,4
1018065,0
1018068,5
1018269,0
1018274,0
1018435,3
1018438,3
1018442,3
1018509,0
1018512,5
1018515,0
1018518,3
1018656,4
1018661,3
1018666,3
1018671,0
1018676,5
1018679,3
1018682,4
1018685,1
1018688,5
1018691,4
1018947,1
1019224,4
1019227,5
1019603,0
1019606,0
1019815,0
1019818,5
1020057,4
1020265,3
1020307,2
1020310,5
1020313,4
1020316,5
1020324,5
1020454,0
1020594,4
1021097,1
1021223,3
1021259,3
1021262,2
1021329,5
1021333,1
1021337,1
1021340,1
1021350,4
1021353,4
1021356,4
1021554,2
1021561,4
1021579,4
1021582,4
1021585,4
1021662,3
1021675,5
1021678,4
1021681,4
1021684,0
1021687,2
1021690,2
1021693,0
1021699,0
1021702,0
1021705,0
1022579,3
1022680,4
1023012,4
1023053,2
1023056,3
1023060,3
1023063,1
1023102,4
1023105,4
1023214,3
1023526,4
1023529,5
1023532,5
1023736,2
1023740,3
1023743,2
1023746,2
1023996,1
1024166,2
1024169,5
1024899,0
1024902,2
1025173,2
1025176,3
1026209,4
1026212,4
1026239,3
1026242,3
1026858,4
1027211,0
1027228,5
1027231,5
1027277,5
1027282,5
1027388,1
1027400,3
1027468,5
1027477,4
1027485,1
1027490,2
1027496,3
1027587,1
1027591,0
1027594,0
1027597,1
1027601,0
1027604,0
1027607,3
1027610,3
1027613,4
1027616,2
1027619,3
1027622,2
1028059,4
1028062,3
1028065,4
1028601,1
1028604,1
1028607,3
1028610,1
1028738,5
1028741,1
1028762,1
1028940,4
1028943,2
1028946,2
1028949,3
1028952,3
1028955,2
1029023,3
1029026,3
1029029,1
1029355,0
1029369,0
1029372,0
1029375,0
1029643,3
1029646,2
1029649,2
1029653,1
1029687,0
1029764,2
1029789,3
1029822,4
1029868,2
1029911,3
1029933,4
1029936,1
1029939,4
1029964,0
1029972,2
1030087,0
1030092,1
1030095,1
1030098,1
1030289,5
1030292,1
1030385,2
1030729,0
1030774,3
1030777,3
1030779,2
1030791,3
1030794,4
1031121,3
1031155,0
1031221,5
1031224,1
1031253,4
1031257,4
1031260,0
1031263,1
1031266,5
1031269,4
1031464,2
1031467,3
1031470,0
1031682,2
1031768,0
1031771,1
1031774,0
1032043,4
1032162,3
1032165,1
1032204,4
1032207,1
1032285,0
1032292,0
1032445,0
1032448,4
1032472,2
1032476,1
1032479,2
1032482,2
1032485,2
1032575,4
1032578,4
1032587,4
1033010,1
1033065,0
1033068,0
1033288,4
1033393,1
1033471,0
1033475,0
1033478,0
1033586,1
1033687,1
1033691,4
1033694,1
1033716,0
1033719,1
1033873,1
1033876,1
1033955,1
1033958,2
1033961,5
1033964,5
1034006,3
1034009,3
1034173,3
1034176,3
1034469,4
1034472,1
1034475,1
1034478,1
1034481,1
1034498,3
1034501,1
1034556,3
1034566,5
1034569,2
1034575,2
1034578,2
1034583,0
1034586,1
1034589,1
1034592,1
1034848,0
1035199,1
1035202,1
1035765,1
1035773,2
1035783,5
1036000,0
1036048,4
1036338,4
1036342,1
1036345,1
1036379,0
1036382,0
1036385,2
1036473,3
1036476,3
1036479,3
1036972,2
1036985,2
1037096,4
1037203,4
1037208,4
1037258,0
1037262,0
1037418,5
1037421,5
1037424,4
1037656,0
1037659,3
1037981,0
1038210,1
1038234,2
1038240,2
1038243,2
1038733,1
1038738,1
1038742,1
1038945,0
1039053,1
1039060,2
1039063,1
1039078,4
1039083,1
1039086,4
1039186,2
1039190,3
1039193,2
1039202,2
1039207,3
1039212,3
1039268,0
1039427,4
1039743,3
1039855,3
1040068,0
1040075,1
1040078,3
1040081,5
1040084,1
1040243,5
1040252,5
1040308,4
1040312,4
1040315,1
1040318,5
1040562,0
1040565,3
1040722,3
1040725,4
1040728,4
1040732,3
1040735,4
1040738,2
1040741,3
1040744,3
1040748,3
1040827,3
1040835,2
1040849,3
1040852,0
1040860,3
1040863,2
1040869,3
1041077,2
1041091,2
1041256,3
1041259,3
1041262,3
1041265,1
1041362,2
1041673,1
1041678,0
1041734,3
1041742,3
1041875,3
1042079,1
1042082,3
1042085,5
1042113,3
1042116,4
1042626,2
1042629,5
1042653,1
1042658,1
1042661,0
1042664,0
1043565,1
1043609,3
1043612,1
1043620,3
1043994,0
1043997,2
1044457,3
1044460,2
1044463,1
1044502,2
1044707,0
1044713,5
1044916,4
1044921,0
1045005,0
1045009,0
1045012,0
1045184,5
1045188,5
1045307,3
1045310,0
1045313,2
1045328,2
1045351,1
1045354,1
1045357,1
1045360,2
1045500,3
1045504,5
1045507,5
1045607,0
1045695,3
1045703,2
1046809,2
1046812,2
1047062,0
1047065,3
1047224,4
1047332,0
1047547,2
1047550,2
1048078,4
1048083,4
1048213,3
1048222,2
1048363,0
1048456,5
1048470,0
1048571,4
1048574,3
1048577,1
1048580,4
1048584,1
1048588,3
1049192,1
1049368,5
1049371,5
1049374,5
1049377,5
1049381,1
1049386,0
1049819,0
1049838,1
1049841,1
1049930,4
1049958,4
1049961,4
1050236,0
1050239,0
1050345,5
1050348,1
1050384,0
1050388,0
1050505,1
1050508,1
1050584,3
1050589,3
1050594,3
1050597,3
1050608,0
1051743,3
1051756,1
1051759,3
1051762,1
1051765,3
1051832,1
1051835,4
1051838,1
1051841,1
1052224,1
1052227,1
1052230,5
1052233,4
1052293,2
1052472,4
1052548,4
1052840,2
1052843,2
1052896,0
1052899,1
1052942,2
1052992,5
1052995,5
1052997,4
1053000,5
1053043,5
1053046,1
1053049,3
1053072,0
1053771,1
1053978,5
1054013,1
1054016,1
1054250,2
1054259,2
1054702,0
1055401,3
1055409,5
1055419,5
1055422,3
1055499,2
1055502,2
1055505,2
1055520,2
1055524,2
1055826,3
1055892,0
1055897,1
1055900,4
1056390,1
1056407,1
1056430,4
1056705,5
1056979,5
1057240,5
1059769,3
1061594,3
1061597,3
