filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
00908771.mp3,0.3711666166782379,0.27901285886764526,718.2554847323089,1493.7505912176653,1172.1251354025464,0.015474090457978311,-238.3299560546875,135.3796844482422,39.035675048828125,34.19474411010742,16.94789695739746,22.7946720123291,12.033370018005371,9.522202491760254,7.869704246520996,11.79182243347168,3.3184967041015625,3.005880832672119,-4.130755424499512,-1.4128857851028442,-0.2616232633590698,7.153253555297852,5.549259662628174,2.3314952850341797,1.2329803705215454,1.9102458953857422,4
00909182.mp3,0.3238045275211334,0.07389513403177261,1167.8625473438562,1581.2297630903834,2350.7802855405207,0.04399637211948102,-251.0426025390625,158.93495178222656,-7.0500898361206055,31.556060791015625,8.405808448791504,13.723688125610352,0.2167138159275055,-2.9235689640045166,1.6921706199645996,0.9175330400466919,-0.024164626374840736,-0.43493419885635376,-3.2179338932037354,-3.8317179679870605,-5.227664947509766,3.885221481323242,-1.5024300813674927,0.6718754768371582,-3.9398951530456543,-1.1944658756256104,2
00910560.mp3,0.23026710748672485,0.04824193939566612,948.6397559731379,1550.107299207262,1500.8359027038148,0.0353090506390395,-367.7779541015625,142.1416473388672,32.454429626464844,38.82926940917969,15.828657150268555,2.325040340423584,-1.64551842212677,-13.321849822998047,-9.218588829040527,-15.15279483795166,-19.424053192138672,-10.257704734802246,-8.730624198913574,-0.8301052451133728,-10.569703102111816,-3.3845326900482178,-6.324717044830322,-6.3985161781311035,-10.85397720336914,-4.635316371917725,2
00910561.mp3,0.20056085288524628,0.09676273912191391,1271.041324347347,1717.3420107285392,2279.383789818939,0.0537642664359024,-252.23770141601562,130.0284881591797,-1.1318578720092773,14.995128631591797,-3.030660390853882,-13.979645729064941,-12.51550579071045,-11.958013534545898,-10.802745819091797,-12.658592224121094,-10.75713062286377,-1.5274789333343506,-8.666706085205078,5.336666107177734,-5.659854412078857,0.16740629076957703,1.4852604866027832,5.769398212432861,7.0909271240234375,13.452031135559082,2
00910563.mp3,0.244402214884758,0.09448987245559692,965.3560229559631,1195.9671841731245,1799.805783487326,0.049865911619582044,-232.09896850585938,177.27032470703125,-21.849069595336914,21.8507137298584,20.488523483276367,-18.059078216552734,-9.694765090942383,-2.345262050628662,-2.8267104625701904,-1.4535328149795532,0.16860036551952362,1.5057399272918701,-0.17938458919525146,-2.104867935180664,-5.668870449066162,-3.84972882270813,-5.760260105133057,-2.9121546745300293,-8.579493522644043,-8.710341453552246,2
00911009.mp3,0.36767247319221497,0.1888013631105423,1294.6599323039788,1352.5263004378428,2508.1011003158887,0.06689415303059644,-87.30645751953125,174.82481384277344,-56.35269546508789,29.85370445251465,3.9848902225494385,-15.884737014770508,-8.631299018859863,0.8410763740539551,-15.786693572998047,0.708565354347229,-9.519139289855957,-0.5585834383964539,-4.53413724899292,-9.105218887329102,-12.45439624786377,-1.7751160860061646,-8.795363426208496,-1.875815987586975,-6.667069911956787,0.6188198328018188,0
00911011.mp3,0.3485184609889984,0.2393210530281067,1319.380451636688,1489.5503627220646,2581.690947091644,0.059467058602827264,-74.38738250732422,159.1761474609375,-48.11570358276367,29.614240646362305,3.3115248680114746,-12.079054832458496,-5.02029275894165,-1.8224172592163086,-11.613692283630371,-4.882221698760986,-11.022644996643066,-2.737555503845215,-5.43316650390625,-7.736898422241211,-12.599139213562012,-2.0917046070098877,-16.41948127746582,-3.849454641342163,-11.865469932556152,-7.3534770011901855,0
00911013.mp3,0.3665464222431183,0.2378363162279129,1497.6081472096382,1472.3070157452512,2817.1662983141446,0.08626289485777863,-57.240047454833984,153.09323120117188,-59.94850540161133,32.53229522705078,-5.0037055015563965,-10.960043907165527,-3.6983590126037598,2.5922017097473145,-12.483305931091309,-3.6499385833740234,-9.348965644836426,-2.989574432373047,-5.996403217315674,-6.147758960723877,-10.639385223388672,-1.0943900346755981,-14.310835838317871,-2.75722336769104,-8.04729175567627,-1.700180172920227,0
00911050.mp3,0.27132055163383484,0.06268235296010971,1179.2340299672774,1272.8503099454877,1843.3055204503676,0.0929155379256966,-260.95269775390625,182.78587341308594,-26.08307456970215,5.508524417877197,8.40173625946045,1.39272141456604,-11.309270858764648,4.08906888961792,16.7109317779541,2.4962778091430664,7.607429504394531,8.234683990478516,-9.761411666870117,-7.367648601531982,0.33458828926086426,9.02582836151123,6.430036544799805,-5.170480251312256,-2.9654831886291504,1.6410467624664307,0
00911052.mp3,0.4447097182273865,0.1584499627351761,2367.1750876971037,2504.96818275124,5174.240232862122,0.08590762066711852,-64.73719024658203,82.83426666259766,-3.984949827194214,46.85110092163086,8.779342651367188,13.605390548706055,-0.07180867344141006,16.474468231201172,0.771148681640625,4.700722694396973,-2.021099090576172,7.9910197257995605,-3.077237367630005,-2.7704789638519287,-4.983107566833496,1.8870033025741577,-5.531742572784424,1.1969980001449585,0.5039771795272827,-0.20760470628738403,0
00911054.mp3,0.3884643316268921,0.15701258182525635,1059.1724013644218,1164.6479294065086,2311.6335560793473,0.04372443236831913,-164.45790100097656,192.94227600097656,-60.12718963623047,51.287452697753906,3.472013235092163,-12.032625198364258,2.862531900405884,6.724658012390137,1.983515739440918,-0.40038827061653137,0.9540767073631287,3.1426124572753906,0.0027780216187238693,-4.521708965301514,-2.8766562938690186,-0.4332900047302246,-4.700104713439941,-4.756816387176514,-1.2367900609970093,-3.3479716777801514,0
00911121.mp3,0.2524721920490265,0.06646761298179626,1365.0007093121078,1762.3977844528997,2660.893437439485,0.052760472138845854,-307.77227783203125,102.4788818359375,16.182565689086914,19.20734977722168,-1.8749845027923584,8.43316650390625,-7.29817008972168,-2.577089309692383,-10.229193687438965,-9.87909984588623,-5.651694297790527,-9.771657943725586,-16.925975799560547,-10.429445266723633,-12.757993698120117,-12.52463150024414,-15.064094543457031,-4.9588189125061035,-13.538517951965332,-6.659074306488037,2
00911194.mp3,0.31106245517730713,0.1529589295387268,1033.6564872488016,1598.5050864295447,1891.9445885880616,0.03851748583946553,-170.4267120361328,154.64431762695312,9.957721710205078,32.922576904296875,5.396323204040527,5.4170002937316895,-7.695552825927734,-2.1586039066314697,-5.785364151000977,3.995717763900757,-1.5091886520385742,2.560360908508301,-7.825364112854004,-5.235237121582031,-0.2807023525238037,-0.20826618373394012,-13.174328804016113,-5.804826259613037,-2.0001220703125,4.524643421173096,2
00911195.mp3,0.29908692836761475,0.1916467845439911,1272.19589318997,1813.7425533560736,2495.7099087836204,0.046399946183243036,-134.2429656982422,133.9214324951172,10.013819694519043,35.70785903930664,2.639458417892456,4.11682653427124,-6.110934257507324,-0.5076529383659363,-5.157352447509766,3.4369566440582275,-5.782005310058594,2.3652377128601074,-8.743047714233398,-5.702136993408203,-5.318382263183594,-0.8350532650947571,-13.051600456237793,-8.451461791992188,-7.404723167419434,0.21780750155448914,2
00911198.mp3,0.32222887873649597,0.20979173481464386,904.5032353793847,1381.6569345124115,1570.3809766230152,0.036927073247482574,-155.06085205078125,161.8303680419922,7.541188716888428,35.54244613647461,-0.021974122151732445,3.362912178039551,-5.8813066482543945,0.8065067529678345,-0.9690673351287842,-0.5549424290657043,-5.222775936126709,0.18386077880859375,-10.062725067138672,-5.718293190002441,1.0117486715316772,3.768590211868286,-9.44954776763916,-11.942004203796387,-9.77263069152832,3.8438029289245605,2
00911199.mp3,0.32389843463897705,0.1853368729352951,851.7038750474244,1451.7439397291312,1349.7031734120837,0.0343827913197134,-177.3274688720703,158.7661895751953,20.47610855102539,23.476295471191406,5.241207599639893,11.791748046875,-1.2800025939941406,5.423356056213379,-4.885125160217285,-5.998160362243652,-12.298918724060059,-4.204439640045166,1.5769691467285156,-1.2232524156570435,-7.331265926361084,-7.549107074737549,-3.677424192428589,-6.596932888031006,-12.39432430267334,-9.376119613647461,2
00911200.mp3,0.31519368290901184,0.2150389552116394,914.6205321748497,1514.095441189,1626.5234979682662,0.03246352251838235,-169.78256225585938,145.53903198242188,19.746627807617188,43.47277069091797,3.2880280017852783,9.301093101501465,-2.9037957191467285,4.09849214553833,2.8931450843811035,3.538585662841797,-1.5865882635116577,5.258372783660889,-4.217650890350342,-4.884944915771484,-5.273924827575684,-3.6281745433807373,-8.284317016601562,-2.2487399578094482,-6.47223424911499,-0.45862117409706116,2
00911201.mp3,0.3042861819267273,0.18735100328922272,1026.960237883347,1597.2111363708689,1888.8839047976376,0.03919185103601859,-171.7090301513672,149.82630920410156,15.306718826293945,23.705442428588867,6.092179298400879,10.63812255859375,0.6188713312149048,5.354155540466309,-9.230079650878906,-6.7153496742248535,-10.8355073928833,-2.176337480545044,0.88534015417099,0.6158503890037537,-6.321570873260498,-6.1925554275512695,-6.707393646240234,-9.677505493164062,-10.16073989868164,-5.914363384246826,2
00911808.mp3,0.3327566385269165,0.17931896448135376,1546.2040563486903,2179.892866639407,3418.6837170495255,0.05604001258714175,-114.90828704833984,125.26918029785156,14.65213680267334,21.40021324157715,0.107050321996212,15.036170959472656,-9.133806228637695,12.398893356323242,-4.273704528808594,18.87131690979004,-6.58495569229126,-1.3611520528793335,-10.583029747009277,-0.06793297827243805,-6.536874294281006,0.557348906993866,3.467217445373535,8.130046844482422,-2.3232150077819824,-2.1661131381988525,4
00911809.mp3,0.3585204780101776,0.14942088723182678,1793.1658746499872,2183.6778234762915,3964.134362755176,0.06423921850812693,-117.86377716064453,113.6825180053711,-0.4814356863498688,25.731630325317383,-5.105307102203369,15.369084358215332,-3.5564706325531006,4.245758056640625,-1.1957976818084717,15.559736251831055,-0.699971079826355,-0.755053699016571,-7.458294868469238,2.745302677154541,-4.595164775848389,-3.6314051151275635,-2.558612108230591,0.48752719163894653,-3.9264683723449707,-4.190779685974121,4
00911811.mp3,0.47067442536354065,0.19811996817588806,1183.480699288634,1629.1812236313235,2423.5361585314195,0.04067182356216111,-120.431396484375,152.681884765625,-19.031539916992188,34.609169006347656,6.129683017730713,15.66043758392334,5.852741718292236,8.154342651367188,-0.30096957087516785,3.9796154499053955,1.0396021604537964,5.9621686935424805,4.094675064086914,3.4215736389160156,-0.5678680539131165,1.4656161069869995,-1.162899136543274,5.193875789642334,-7.772215843200684,-3.1360554695129395,4
00912066.mp3,0.41287869215011597,0.14273065328598022,2215.980617914798,2205.961038539186,4442.244762417699,0.11465721219016266,-71.63441467285156,93.94026184082031,-22.21641731262207,39.49905776977539,-4.960434436798096,4.131589412689209,-1.3985780477523804,10.81641674041748,-3.919060230255127,0.7354409098625183,5.805670261383057,2.01200008392334,-3.6239213943481445,5.28745698928833,-7.32728385925293,0.4980185925960541,-4.760804176330566,2.270261526107788,-2.8013174533843994,3.1983802318573,0
00912068.mp3,0.3819437026977539,0.15155304968357086,2137.673723615414,2280.4885116443047,4476.022934101684,0.10311993578270123,-76.94345092773438,95.03265380859375,-10.21080493927002,39.27275848388672,-1.5002272129058838,5.840941429138184,-3.899033784866333,6.261603832244873,-2.4899346828460693,1.7244515419006348,1.0409908294677734,-0.30449792742729187,-5.247971057891846,3.947739839553833,-5.720608711242676,-1.2776728868484497,-5.014966011047363,1.9507453441619873,-3.7014946937561035,0.4333339333534241,0
00912069.mp3,0.4729272425174713,0.14167118072509766,2351.463786117735,2282.8713046038524,4600.324493337287,0.1301585344451975,-76.28933715820312,80.42613220214844,-19.19809913635254,43.27720260620117,2.5614421367645264,8.887802124023438,1.452673077583313,8.806982040405273,-1.0440343618392944,1.0180377960205078,3.8179702758789062,1.2326143980026245,-4.213271617889404,8.66469669342041,-3.3715994358062744,4.356050968170166,0.55461585521698,3.963948965072632,-4.206646919250488,2.930493116378784,0
00912071.mp3,0.41427627205848694,0.18300731480121613,2243.4133591062746,2388.349115144407,4751.854599518672,0.10146764040731424,-53.7513313293457,92.66732788085938,-5.7176947593688965,36.927886962890625,2.9885740280151367,5.608781814575195,-3.3312368392944336,4.7371826171875,-3.7588820457458496,2.7557883262634277,0.09302815794944763,2.5126688480377197,-6.436450004577637,3.171988010406494,-5.431358814239502,-1.6786246299743652,-4.752813816070557,2.3373758792877197,-5.495542526245117,-1.773447871208191,0
00912073.mp3,0.445161372423172,0.13944348692893982,2388.4194095719745,2217.227865631235,4574.204434395575,0.14065298823586367,-60.274810791015625,85.69666290283203,-29.031896591186523,37.328365325927734,-6.586420059204102,0.201687291264534,-0.12853720784187317,9.078310012817383,-3.216336250305176,-0.18311811983585358,-0.7490838766098022,0.8264071941375732,-8.212315559387207,4.223023414611816,-4.7743000984191895,0.6643616557121277,-3.003246307373047,0.6118389368057251,-5.807052135467529,4.429632186889648,0
00912075.mp3,0.43668967485427856,0.1952017843723297,2090.0450859499847,2271.8777628596176,4340.615419559065,0.09902207696400929,-33.178951263427734,101.41182708740234,-12.116520881652832,36.90318298339844,-2.312717914581299,-0.4208281338214874,-2.093071222305298,12.490374565124512,-4.769153594970703,-3.3111250400543213,-2.296720504760742,-0.41030603647232056,-5.505092620849609,4.304347515106201,-2.997601270675659,2.114548683166504,-3.2807700634002686,1.059914469718933,-5.858896255493164,2.300067186355591,0
00912076.mp3,0.44573643803596497,0.16407643258571625,2042.9172319326537,2196.024837606428,4145.358266919021,0.10161729936629257,-66.96381378173828,104.73176574707031,-16.75397491455078,32.94562911987305,0.7132593393325806,6.104344844818115,-1.9559333324432373,6.476763725280762,-1.5143744945526123,0.6416333913803101,-1.296181559562683,0.17213281989097595,-5.64864444732666,1.791702151298523,-4.397274971008301,0.8373124003410339,-4.268856048583984,3.658660411834717,-5.1363654136657715,3.2071757316589355,0
00912125.mp3,0.4309370517730713,0.22265678644180298,2552.52435012018,2422.3374524646856,5320.5428274054275,0.14556525735294118,15.483501434326172,86.93208312988281,-17.96682357788086,18.875099182128906,-13.01582145690918,8.123640060424805,-12.110162734985352,2.1961374282836914,-4.638227462768555,1.3628791570663452,-6.921710968017578,-4.648231029510498,-6.707843780517578,4.723362445831299,-5.450868606567383,-6.040015697479248,-13.77332592010498,-0.0352422297000885,1.1223310232162476,2.84649658203125,0
00912127.mp3,0.29750585556030273,0.16914938390254974,1343.8198956874094,1597.724361518742,2705.9697205109896,0.0716018499467467,-108.69914245605469,157.64703369140625,-18.350666046142578,37.09068298339844,-6.764311790466309,9.264095306396484,-5.980675220489502,-3.5377719402313232,-8.14924430847168,-5.8106369972229,-10.680278778076172,-6.076843738555908,-2.565218687057495,4.588505268096924,-4.838529586791992,-2.5931191444396973,-6.287134170532227,-1.8984068632125854,0.8021106123924255,5.028992176055908,0
00912446.mp3,0.3030584156513214,0.05342690646648407,941.7686794743825,1573.1836425181732,1839.1055458470394,0.03194047201528638,-310.2821350097656,137.8258056640625,20.00391387939453,40.30275344848633,13.929146766662598,16.522838592529297,5.8783698081970215,6.338460445404053,1.4346657991409302,8.803080558776855,-4.331820964813232,1.9691815376281738,-9.197173118591309,-15.781630516052246,-4.045979976654053,-0.4219456613063812,-17.89164924621582,-9.794129371643066,-4.525025367736816,-6.143878936767578,2
00912447.mp3,0.29598042368888855,0.05759233608841896,919.628326293424,1560.6626443330322,1794.6031684195875,0.02895609931738962,-306.6199645996094,136.5137939453125,15.64516544342041,41.1358642578125,15.157139778137207,18.40383529663086,4.951545715332031,7.672487735748291,4.411502838134766,7.48521089553833,-6.81431770324707,-1.9640971422195435,-8.52111530303955,-8.103154182434082,-2.060657024383545,-2.1478073596954346,-14.607441902160645,-9.767142295837402,-8.059173583984375,-9.33556079864502,2
00912458.mp3,0.22332307696342468,0.07098288089036942,914.9704806532426,1527.8496560847416,1653.04833757619,0.031607896550890094,-290.0085754394531,138.38922119140625,22.425640106201172,32.97590255737305,12.424203872680664,12.393598556518555,5.232504367828369,5.696103572845459,-6.7595295906066895,-2.039268970489502,-8.627342224121094,-2.838155508041382,-2.410862684249878,-5.281817436218262,-6.36543083190918,-7.893562316894531,-9.130050659179688,-4.69345760345459,-8.088912010192871,-7.551428318023682,2
00912459.mp3,0.24804890155792236,0.04981062933802605,948.3138565560442,1555.056745121103,1765.5226574593653,0.03421899187306501,-312.8935546875,142.56642150878906,25.02226448059082,34.78874969482422,10.37355899810791,13.31006145477295,4.5332465171813965,3.791764974594116,-9.794795036315918,-0.009161556139588356,-6.691756248474121,0.5901020169258118,-0.9329887628555298,-1.4895471334457397,-5.699635982513428,-2.855139970779419,-8.28194808959961,-1.1607003211975098,-7.710272312164307,-6.693378925323486,2
00912665.mp3,0.24765412509441376,0.1421659290790558,893.6524461468781,1414.3696561312033,1614.3730937742062,0.031721639596243224,-285.0136413574219,125.18793487548828,10.288585662841797,47.37456512451172,13.933433532714844,1.5565028190612793,-1.4812713861465454,-0.2901687026023865,-2.796656370162964,-1.2330057621002197,-6.861462593078613,-9.98026180267334,-12.222182273864746,-11.34914493560791,-11.478344917297363,-7.074398994445801,-6.6438140869140625,-4.9249396324157715,-6.864571571350098,-6.612087726593018,2
00912670.mp3,0.30886903405189514,0.09721105545759201,1043.690878633227,1447.826687317894,1984.7129987120259,0.04136445131095201,-297.7262268066406,113.05654907226562,15.0300874710083,39.330509185791016,13.869731903076172,2.4839601516723633,0.011619686149060726,-3.432433843612671,-4.571749210357666,-3.199580430984497,-7.334436893463135,-8.662519454956055,-14.126903533935547,-11.596973419189453,-10.666467666625977,-5.879672527313232,-8.321797370910645,-5.441536903381348,-5.305278301239014,-2.364046335220337,2
00913729.mp3,0.3759155571460724,0.07225234806537628,2080.533363346229,2209.0728713483504,4169.135027352827,0.09487595916440744,-200.70863342285156,102.03382873535156,-13.885302543640137,14.267903327941895,4.349469184875488,10.588775634765625,-2.7326033115386963,-3.43900990486145,-7.7078423500061035,1.3033090829849243,-3.8119711875915527,5.372447967529297,-2.1114845275878906,1.3947392702102661,-5.153067111968994,3.091726064682007,-11.11442756652832,-2.1638896465301514,-8.740985870361328,-3.6602065563201904,5
00913731.mp3,0.3713536262512207,0.0954236313700676,2006.1798713298654,2355.46833117741,4251.790169169974,0.08044726713787761,-173.7791748046875,102.43962097167969,-8.965892791748047,4.935615062713623,12.331226348876953,11.142923355102539,-3.482815980911255,-0.617120623588562,-3.625708818435669,4.030167579650879,-0.6969390511512756,8.7760648727417,-3.288141965866089,3.7063887119293213,-2.7997775077819824,1.3945112228393555,-8.547279357910156,-0.1302170306444168,-2.4886908531188965,3.586594820022583,5
00913737.mp3,0.3389814496040344,0.06257781386375427,1743.4205043500435,1974.6535274051807,3401.49609828512,0.08198967806695047,-216.1934051513672,113.57577514648438,-21.940446853637695,18.897939682006836,2.6934022903442383,15.994037628173828,1.1561870574951172,1.4067553281784058,0.20892910659313202,2.8350815773010254,-4.255771636962891,7.436942100524902,-4.9457573890686035,3.280221939086914,-2.2723937034606934,3.1858906745910645,-9.225831031799316,-1.6941004991531372,-10.293240547180176,-3.5780389308929443,5
00914144.mp3,0.2569666802883148,0.10456535220146179,1553.7554105916079,1907.9005291769454,2959.7646227185805,0.053088766581138654,-252.88169860839844,104.64347076416016,23.269554138183594,35.31208038330078,9.847386360168457,9.008370399475098,-12.417125701904297,-3.6205060482025146,-10.8231782913208,-10.159953117370605,-8.403794288635254,-8.006234169006348,-9.453564643859863,-7.143245220184326,-11.369587898254395,-9.337059020996094,-12.882734298706055,-6.354264736175537,-16.11729621887207,-6.277395248413086,2
00914145.mp3,0.268661230802536,0.107785664498806,1188.7410433348593,1627.1417785783663,2225.4365430896864,0.042715917061726005,-253.4093017578125,121.82335662841797,14.254694938659668,32.71855163574219,9.908278465270996,8.98434066772461,-8.542736053466797,-7.969992637634277,-12.61435604095459,-7.077374458312988,-4.534531593322754,-1.5968172550201416,-4.753725528717041,-7.860279083251953,-14.939141273498535,-7.796838760375977,-11.051257133483887,-3.093839645385742,-11.050567626953125,-6.295984268188477,2
00914770.mp3,0.30947771668434143,0.16153669357299805,2465.1646198687417,2155.6452403883322,4753.875746605103,0.1306971188758714,-80.01399993896484,94.07225799560547,-28.81901741027832,22.716821670532227,-17.538475036621094,1.8918005228042603,-9.44793701171875,-1.296859860420227,-6.784726619720459,2.6081926822662354,-5.366158962249756,2.020319938659668,-6.043041229248047,-0.5787516832351685,-2.679302453994751,3.5727763175964355,-4.1290483474731445,-3.8296234607696533,-5.751816749572754,0.10913638770580292,5
00914771.mp3,0.4875689744949341,0.13349312543869019,1986.4911532128174,1920.8409807146504,3933.3345489974363,0.09388529774574303,-112.31501770019531,115.45645141601562,-34.81281280517578,38.88204574584961,-5.373322010040283,7.21694803237915,-0.33055534958839417,8.105132102966309,0.8418868184089661,6.061097621917725,-0.11438737064599991,6.7200727462768555,-0.8959283232688904,-0.15061858296394348,-2.1302311420440674,3.905629873275757,-3.6009562015533447,0.8627073764801025,-1.5160309076309204,0.04361201822757721,5
00914776.mp3,0.4058985412120819,0.15783049166202545,1530.1976157483568,1963.2626895404858,3202.2341609278174,0.05464476120739736,-165.658203125,135.4917449951172,17.773096084594727,30.79115867614746,8.680505752563477,1.8098770380020142,-1.1299527883529663,-1.2575796842575073,-7.076550006866455,7.696324825286865,-9.770780563354492,1.7276971340179443,-6.5341691970825195,-1.0469858646392822,1.118693232536316,0.843306839466095,-6.517982006072998,2.159820318222046,-2.2500839233398438,-0.47172895073890686,5
